user_count,gender,age,age_range_id
10805,female,28.0,2
10806,female,36.0,3
10807,female,36.0,3
10808,male,35.0,3
10809,male,62.0,5
10810,male,44.0,3
10811,error,error,error
10812,male,26.0,2
10813,male,36.0,3
10814,female,49.0,4
10815,male,55.0,5
10816,male,25.0,2
10817,male,38.0,3
10818,female,39.0,3
10819,female,27.0,2
10820,male,44.0,3
10821,male,38.0,3
10822,male,35.0,3
10823,male,34.0,2
10824,male,44.0,3
10825,female,24.0,1
10826,male,28.0,2
10827,female,23.0,1
10828,female,35.0,3
10829,male,28.0,2
10830,male,30.0,2
10831,male,54.0,4
10832,male,41.0,3
10833,female,45.0,4
10834,female,24.0,1
10835,error,error,error
10836,male,35.0,3
10837,male,30.0,2
10838,male,24.0,1
10839,male,41.0,3
10840,male,36.0,3
10841,male,68.0,6
10842,female,36.0,3
10843,female,46.0,4
10844,female,37.0,3
10845,female,31.0,2
10846,male,32.0,2
10847,male,41.0,3
10848,female,43.0,3
10849,error,error,error
10850,male,71.0,6
10851,female,34.0,2
10852,male,73.0,6
10853,female,44.0,3
10854,male,41.0,3
10855,female,31.0,2
10856,error,error,error
10857,male,25.0,2
10858,female,11.0,0
10859,female,33.0,2
10860,male,61.0,5
10861,female,29.0,2
10862,female,36.0,3
10863,female,30.0,2
10864,male,38.0,3
10865,female,22.0,1
10866,male,43.0,3
10867,female,43.0,3
10868,female,29.0,2
10869,male,31.0,2
10870,male,39.0,3
10871,male,30.0,2
10872,female,24.0,1
10873,male,31.0,2
10874,female,27.0,2
10875,male,35.0,3
10876,male,28.0,2
10877,male,29.0,2
10878,male,44.0,3
10879,male,36.0,3
10880,female,26.0,2
10881,male,44.0,3
10882,female,45.0,4
10883,female,33.0,2
10884,male,26.0,2
10885,male,33.0,2
10886,male,17.0,0
10887,male,14.0,0
10888,female,46.0,4
10889,female,29.0,2
10890,male,24.0,1
10891,male,34.0,2
10892,male,31.0,2
10893,male,31.0,2
10894,male,33.0,2
10895,male,28.0,2
10896,female,29.0,2
10897,male,38.0,3
10898,male,32.0,2
10899,male,31.0,2
10900,male,39.0,3
10901,male,26.0,2
10902,male,30.0,2
10903,male,38.0,3
10904,female,35.0,3
10905,female,32.0,2
10906,male,35.0,3
10907,male,29.0,2
10908,male,34.0,2
10909,female,45.0,4
10910,female,43.0,3
10911,female,43.0,3
10912,female,22.0,1
10913,female,46.0,4
10914,error,error,error
10915,male,41.0,3
10916,female,24.0,1
10917,female,24.0,1
10918,male,18.0,0
10919,male,43.0,3
10920,female,34.0,2
10921,male,31.0,2
10922,male,28.0,2
10923,female,37.0,3
10924,male,19.0,0
10925,female,27.0,2
10926,female,26.0,2
10927,female,30.0,2
10928,male,37.0,3
10929,female,40.0,3
10930,female,44.0,3
10931,male,24.0,1
10932,female,23.0,1
10933,female,28.0,2
10934,male,43.0,3
10935,female,24.0,1
10936,female,24.0,1
10937,error,error,error
10938,female,32.0,2
10939,male,33.0,2
10940,male,69.0,6
10941,female,31.0,2
10942,male,45.0,4
10943,male,32.0,2
10944,male,31.0,2
10945,male,88.0,6
10946,female,24.0,1
10947,male,29.0,2
10948,female,35.0,3
10949,female,37.0,3
10950,male,42.0,3
10951,male,23.0,1
10952,male,32.0,2
10953,male,33.0,2
10954,male,31.0,2
10955,female,31.0,2
10956,male,35.0,3
10957,female,37.0,3
10958,male,25.0,2
10959,male,40.0,3
10960,male,28.0,2
10961,male,40.0,3
10962,male,45.0,4
10963,male,66.0,6
10964,male,45.0,4
10965,male,29.0,2
10966,male,27.0,2
10967,female,36.0,3
10968,female,27.0,2
10969,error,error,error
10970,female,30.0,2
10971,male,43.0,3
10972,male,24.0,1
10973,female,32.0,2
10974,female,11.0,0
10975,female,27.0,2
10976,female,27.0,2
10977,female,36.0,3
10978,female,25.0,2
10979,female,29.0,2
10980,female,25.0,2
10981,male,32.0,2
10982,male,30.0,2
10983,error,error,error
10984,male,29.0,2
10985,male,32.0,2
10986,male,33.0,2
10987,female,31.0,2
10988,male,43.0,3
10989,female,27.0,2
10990,male,42.0,3
10991,male,34.0,2
10992,error,error,error
10993,female,38.0,3
10994,male,57.0,5
10995,female,36.0,3
10996,female,38.0,3
10997,female,53.0,4
10998,male,44.0,3
10999,female,30.0,2
11000,female,25.0,2
11001,male,27.0,2
11002,female,25.0,2
11003,female,34.0,2
11004,female,21.0,1
11005,female,19.0,0
11006,female,26.0,2
11007,male,28.0,2
11008,female,27.0,2
11009,female,30.0,2
11010,female,28.0,2
11011,male,25.0,2
11012,male,31.0,2
11013,female,23.0,1
11014,male,30.0,2
11015,female,21.0,1
11016,male,50.0,4
11017,error,error,error
11018,male,31.0,2
11019,female,25.0,2
11020,male,25.0,2
11021,male,28.0,2
11022,female,36.0,3
11023,male,55.0,5
11024,male,49.0,4
11025,female,28.0,2
11026,male,33.0,2
11027,female,26.0,2
11028,female,24.0,1
11029,male,21.0,1
11030,male,31.0,2
11031,female,23.0,1
11032,male,29.0,2
11033,male,47.0,4
11034,female,71.0,6
11035,male,32.0,2
11036,male,29.0,2
11037,female,27.0,2
11038,male,27.0,2
11039,male,39.0,3
11040,female,52.0,4
11041,female,28.0,2
11042,male,42.0,3
11043,male,34.0,2
11044,female,41.0,3
11045,male,24.0,1
11046,female,24.0,1
11047,male,28.0,2
11048,male,38.0,3
11049,male,29.0,2
11050,female,28.0,2
11051,male,34.0,2
11052,error,error,error
11053,female,27.0,2
11054,female,24.0,1
11055,male,27.0,2
11056,female,23.0,1
11057,female,30.0,2
11058,male,31.0,2
11059,male,50.0,4
11060,male,35.0,3
11061,female,28.0,2
11062,male,35.0,3
11063,female,24.0,1
11064,male,37.0,3
11065,male,28.0,2
11066,female,29.0,2
11067,female,26.0,2
11068,female,23.0,1
11069,female,47.0,4
11070,female,34.0,2
11071,male,30.0,2
11072,female,25.0,2
11073,female,28.0,2
11074,male,33.0,2
11075,female,31.0,2
11076,error,error,error
11077,male,34.0,2
11078,male,37.0,3
11079,male,69.0,6
11080,female,33.0,2
11081,male,38.0,3
11082,error,error,error
11083,male,43.0,3
11084,female,20.0,1
11085,female,31.0,2
11086,male,26.0,2
11087,male,42.0,3
11088,female,26.0,2
11089,male,35.0,3
11090,female,28.0,2
11091,female,31.0,2
11092,female,19.0,0
11093,female,31.0,2
11094,male,26.0,2
11095,male,38.0,3
11096,female,25.0,2
11097,male,27.0,2
11098,female,25.0,2
11099,male,37.0,3
11100,female,30.0,2
11101,male,36.0,3
11102,male,29.0,2
11103,female,26.0,2
11104,female,33.0,2
11105,male,41.0,3
11106,male,33.0,2
11107,male,37.0,3
11108,female,27.0,2
11109,female,42.0,3
11110,male,32.0,2
11111,male,33.0,2
11112,male,28.0,2
11113,male,34.0,2
11114,male,42.0,3
11115,female,23.0,1
11116,male,32.0,2
11117,male,30.0,2
11118,male,31.0,2
11119,error,error,error
11120,male,38.0,3
11121,male,25.0,2
11122,male,36.0,3
11123,female,27.0,2
11124,female,34.0,2
11125,female,30.0,2
11126,male,32.0,2
11127,male,54.0,4
11128,male,22.0,1
11129,female,23.0,1
11130,female,37.0,3
11131,male,37.0,3
11132,male,33.0,2
11133,male,33.0,2
11134,male,37.0,3
11135,female,41.0,3
11136,error,error,error
11137,female,33.0,2
11138,female,48.0,4
11139,male,30.0,2
11140,female,24.0,1
11141,female,42.0,3
11142,female,31.0,2
11143,male,46.0,4
11144,male,27.0,2
11145,male,30.0,2
11146,male,45.0,4
11147,female,21.0,1
11148,female,30.0,2
11149,female,29.0,2
11150,male,33.0,2
11151,male,38.0,3
11152,male,31.0,2
11153,male,86.0,6
11154,male,32.0,2
11155,female,35.0,3
11156,female,33.0,2
11157,male,31.0,2
11158,female,28.0,2
11159,female,37.0,3
11160,male,32.0,2
11161,female,39.0,3
11162,male,38.0,3
11163,female,27.0,2
11164,male,37.0,3
11165,male,37.0,3
11166,female,28.0,2
11167,male,31.0,2
11168,male,30.0,2
11169,male,45.0,4
11170,error,error,error
11171,male,28.0,2
11172,female,20.0,1
11173,male,28.0,2
11174,female,39.0,3
11175,female,40.0,3
11176,male,32.0,2
11177,male,46.0,4
11178,male,35.0,3
11179,female,24.0,1
11180,male,57.0,5
11181,male,27.0,2
11182,female,30.0,2
11183,female,44.0,3
11184,female,31.0,2
11185,female,54.0,4
11186,female,47.0,4
11187,male,32.0,2
11188,male,41.0,3
11189,male,48.0,4
11190,male,40.0,3
11191,male,37.0,3
11192,female,29.0,2
11193,male,40.0,3
11194,female,29.0,2
11195,female,33.0,2
11196,male,27.0,2
11197,female,41.0,3
11198,male,33.0,2
11199,female,38.0,3
11200,female,28.0,2
11201,male,25.0,2
11202,male,22.0,1
11203,male,29.0,2
11204,male,35.0,3
11205,male,32.0,2
11206,female,26.0,2
11207,female,41.0,3
11208,error,error,error
11209,male,30.0,2
11210,female,36.0,3
11211,female,29.0,2
11212,male,30.0,2
11213,male,28.0,2
11214,female,29.0,2
11215,male,36.0,3
11216,female,34.0,2
11217,male,30.0,2
11218,male,41.0,3
11219,female,31.0,2
11220,male,41.0,3
11221,female,25.0,2
11222,female,48.0,4
11223,male,26.0,2
11224,female,34.0,2
11225,male,33.0,2
11226,male,34.0,2
11227,female,23.0,1
11228,female,40.0,3
11229,male,40.0,3
11230,male,21.0,1
11231,male,43.0,3
11232,female,24.0,1
11233,male,25.0,2
11234,male,65.0,6
11235,female,25.0,2
11236,female,28.0,2
11237,male,45.0,4
11238,female,36.0,3
11239,error,error,error
11240,female,33.0,2
11241,male,27.0,2
11242,male,31.0,2
11243,female,34.0,2
11244,female,14.0,0
11245,male,42.0,3
11246,male,26.0,2
11247,female,19.0,0
11248,female,41.0,3
11249,male,24.0,1
11250,female,37.0,3
11251,female,35.0,3
11252,male,33.0,2
11253,male,47.0,4
11254,male,23.0,1
11255,male,28.0,2
11256,female,22.0,1
11257,male,48.0,4
11258,male,47.0,4
11259,female,40.0,3
11260,male,22.0,1
11261,male,41.0,3
11262,female,28.0,2
11263,male,34.0,2
11264,male,34.0,2
11265,male,28.0,2
11266,male,26.0,2
11267,female,32.0,2
11268,female,23.0,1
11269,male,35.0,3
11270,male,43.0,3
11271,male,37.0,3
11272,male,29.0,2
11273,female,30.0,2
11274,male,34.0,2
11275,female,26.0,2
11276,female,24.0,1
11277,male,23.0,1
11278,female,33.0,2
11279,male,41.0,3
11280,male,35.0,3
11281,male,25.0,2
11282,male,35.0,3
11283,male,35.0,3
11284,male,41.0,3
11285,male,40.0,3
11286,female,18.0,0
11287,male,28.0,2
11288,female,35.0,3
11289,error,error,error
11290,error,error,error
11291,male,50.0,4
11292,female,18.0,0
11293,female,23.0,1
11294,female,25.0,2
11295,male,48.0,4
11296,male,29.0,2
11297,male,29.0,2
11298,male,29.0,2
11299,female,24.0,1
11300,female,30.0,2
11301,male,31.0,2
11302,male,27.0,2
11303,female,44.0,3
11304,female,45.0,4
11305,male,32.0,2
11306,female,32.0,2
11307,male,37.0,3
11308,male,28.0,2
11309,error,error,error
11310,female,29.0,2
11311,female,34.0,2
11312,male,30.0,2
11313,male,31.0,2
11314,male,34.0,2
11315,male,43.0,3
11316,male,44.0,3
11317,male,47.0,4
11318,female,34.0,2
11319,male,27.0,2
11320,male,28.0,2
11321,female,22.0,1
11322,male,22.0,1
11323,female,23.0,1
11324,male,44.0,3
11325,female,36.0,3
11326,male,29.0,2
11327,female,34.0,2
11328,male,33.0,2
11329,male,50.0,4
11330,male,28.0,2
11331,female,30.0,2
11332,female,24.0,1
11333,female,37.0,3
11334,male,47.0,4
11335,female,24.0,1
11336,male,25.0,2
11337,male,38.0,3
11338,female,41.0,3
11339,male,23.0,1
11340,error,error,error
11341,male,40.0,3
11342,female,27.0,2
11343,male,50.0,4
11344,female,24.0,1
11345,male,34.0,2
11346,male,29.0,2
11347,male,29.0,2
11348,male,23.0,1
11349,male,41.0,3
11350,male,32.0,2
11351,female,35.0,3
11352,female,27.0,2
11353,female,32.0,2
11354,male,34.0,2
11355,female,28.0,2
11356,male,26.0,2
11357,male,34.0,2
11358,female,22.0,1
11359,male,30.0,2
11360,male,31.0,2
11361,female,35.0,3
11362,female,41.0,3
11363,male,42.0,3
11364,male,40.0,3
11365,male,33.0,2
11366,male,37.0,3
11367,female,41.0,3
11368,male,27.0,2
11369,female,33.0,2
11370,female,25.0,2
11371,female,30.0,2
11372,male,39.0,3
11373,male,23.0,1
11374,female,31.0,2
11375,female,28.0,2
11376,female,27.0,2
11377,female,33.0,2
11378,male,41.0,3
11379,female,45.0,4
11380,female,23.0,1
11381,female,28.0,2
11382,female,22.0,1
11383,female,35.0,3
11384,female,42.0,3
11385,male,45.0,4
11386,male,36.0,3
11387,male,44.0,3
11388,male,47.0,4
11389,male,31.0,2
11390,female,32.0,2
11391,error,error,error
11392,female,30.0,2
11393,female,36.0,3
11394,male,30.0,2
11395,male,36.0,3
11396,male,47.0,4
11397,male,37.0,3
11398,female,24.0,1
11399,female,56.0,5
11400,error,error,error
11401,male,32.0,2
11402,female,40.0,3
11403,female,5.0,0
11404,male,34.0,2
11405,male,29.0,2
11406,male,36.0,3
11407,female,65.0,6
11408,female,32.0,2
11409,female,33.0,2
11410,male,11.0,0
11411,male,34.0,2
11412,male,36.0,3
11413,female,27.0,2
11414,male,27.0,2
11415,female,36.0,3
11416,male,45.0,4
11417,male,45.0,4
11418,female,32.0,2
11419,female,23.0,1
11420,error,error,error
11421,male,33.0,2
11422,male,34.0,2
11423,female,36.0,3
11424,male,34.0,2
11425,male,29.0,2
11426,male,35.0,3
11427,female,30.0,2
11428,female,24.0,1
11429,female,42.0,3
11430,male,47.0,4
11431,male,34.0,2
11432,error,error,error
11433,male,31.0,2
11434,error,error,error
11435,male,26.0,2
11436,female,30.0,2
11437,male,30.0,2
11438,male,47.0,4
11439,female,21.0,1
11440,male,30.0,2
11441,female,28.0,2
11442,male,27.0,2
11443,female,25.0,2
11444,male,40.0,3
11445,female,21.0,1
11446,female,30.0,2
11447,female,70.0,6
11448,male,31.0,2
11449,male,42.0,3
11450,female,35.0,3
11451,female,36.0,3
11452,male,45.0,4
11453,female,29.0,2
11454,female,25.0,2
11455,female,22.0,1
11456,male,33.0,2
11457,female,33.0,2
11458,female,29.0,2
11459,female,32.0,2
11460,male,37.0,3
11461,male,37.0,3
11462,male,51.0,4
11463,female,23.0,1
11464,male,24.0,1
11465,male,32.0,2
11466,male,48.0,4
11467,female,29.0,2
11468,male,31.0,2
11469,female,25.0,2
11470,male,37.0,3
11471,female,37.0,3
11472,male,37.0,3
11473,male,29.0,2
11474,male,36.0,3
11475,female,33.0,2
11476,male,41.0,3
11477,male,36.0,3
11478,male,29.0,2
11479,male,26.0,2
11480,male,36.0,3
11481,male,62.0,5
11482,female,34.0,2
11483,male,38.0,3
11484,female,35.0,3
11485,male,39.0,3
11486,male,31.0,2
11487,male,35.0,3
11488,female,32.0,2
11489,female,22.0,1
11490,female,27.0,2
11491,female,32.0,2
11492,male,30.0,2
11493,male,22.0,1
11494,female,39.0,3
11495,male,34.0,2
11496,male,33.0,2
11497,male,43.0,3
11498,female,35.0,3
11499,male,28.0,2
11500,female,34.0,2
11501,error,error,error
11502,male,42.0,3
11503,male,33.0,2
11504,female,33.0,2
11505,male,39.0,3
11506,female,34.0,2
11507,female,31.0,2
11508,female,26.0,2
11509,male,33.0,2
11510,error,error,error
11511,male,30.0,2
11512,male,30.0,2
11513,female,32.0,2
11514,male,78.0,6
11515,male,48.0,4
11516,female,35.0,3
11517,male,57.0,5
11518,female,31.0,2
11519,female,25.0,2
11520,male,27.0,2
11521,male,33.0,2
11522,female,22.0,1
11523,female,29.0,2
11524,female,34.0,2
11525,male,30.0,2
11526,error,error,error
11527,female,26.0,2
11528,female,27.0,2
11529,male,42.0,3
11530,error,error,error
11531,female,26.0,2
11532,female,28.0,2
11533,male,57.0,5
11534,male,51.0,4
11535,male,32.0,2
11536,error,error,error
11537,female,23.0,1
11538,female,27.0,2
11539,male,47.0,4
11540,female,26.0,2
11541,male,26.0,2
11542,female,33.0,2
11543,female,35.0,3
11544,male,34.0,2
11545,male,18.0,0
11546,male,28.0,2
11547,female,17.0,0
11548,male,22.0,1
11549,male,35.0,3
11550,male,39.0,3
11551,male,38.0,3
11552,male,29.0,2
11553,female,17.0,0
11554,male,30.0,2
11555,male,54.0,4
11556,male,34.0,2
11557,female,25.0,2
11558,female,37.0,3
11559,female,40.0,3
11560,male,26.0,2
11561,male,35.0,3
11562,female,22.0,1
11563,female,33.0,2
11564,female,40.0,3
11565,female,28.0,2
11566,female,24.0,1
11567,male,36.0,3
11568,male,26.0,2
11569,male,37.0,3
11570,male,29.0,2
11571,male,32.0,2
11572,female,33.0,2
11573,male,35.0,3
11574,female,23.0,1
11575,male,33.0,2
11576,female,33.0,2
11577,male,37.0,3
11578,male,41.0,3
11579,error,error,error
11580,male,37.0,3
11581,male,28.0,2
11582,female,45.0,4
11583,male,54.0,4
11584,male,41.0,3
11585,male,51.0,4
11586,female,25.0,2
11587,error,error,error
11588,male,45.0,4
11589,male,42.0,3
11590,female,34.0,2
11591,female,24.0,1
11592,female,22.0,1
11593,male,30.0,2
11594,male,25.0,2
11595,male,33.0,2
11596,female,19.0,0
11597,female,24.0,1
11598,male,47.0,4
11599,female,49.0,4
11600,male,36.0,3
11601,female,40.0,3
11602,male,33.0,2
11603,female,31.0,2
11604,female,33.0,2
11605,female,34.0,2
11606,female,26.0,2
11607,error,error,error
11608,error,error,error
11609,male,27.0,2
11610,male,33.0,2
11611,female,34.0,2
11612,male,50.0,4
11613,male,23.0,1
11614,male,34.0,2
11615,female,24.0,1
11616,male,31.0,2
11617,male,32.0,2
11618,male,33.0,2
11619,female,21.0,1
11620,female,46.0,4
11621,male,59.0,5
11622,male,31.0,2
11623,female,33.0,2
11624,male,27.0,2
11625,female,30.0,2
11626,error,error,error
11627,female,32.0,2
11628,female,28.0,2
11629,female,26.0,2
11630,female,31.0,2
11631,male,40.0,3
11632,male,33.0,2
11633,female,26.0,2
11634,male,31.0,2
11635,female,54.0,4
11636,male,32.0,2
11637,female,28.0,2
11638,male,30.0,2
11639,male,40.0,3
11640,male,38.0,3
11641,male,43.0,3
11642,female,30.0,2
11643,female,33.0,2
11644,female,38.0,3
11645,male,29.0,2
11646,female,47.0,4
11647,female,27.0,2
11648,male,39.0,3
11649,female,34.0,2
11650,male,29.0,2
11651,male,27.0,2
11652,female,28.0,2
11653,male,36.0,3
11654,female,66.0,6
11655,male,48.0,4
11656,male,32.0,2
11657,female,43.0,3
11658,female,31.0,2
11659,female,24.0,1
11660,male,45.0,4
11661,male,29.0,2
11662,female,27.0,2
11663,female,21.0,1
11664,male,36.0,3
11665,male,34.0,2
11666,female,31.0,2
11667,female,32.0,2
11668,male,37.0,3
11669,male,36.0,3
11670,female,26.0,2
11671,male,39.0,3
11672,error,error,error
11673,male,30.0,2
11674,male,29.0,2
11675,female,29.0,2
11676,female,14.0,0
11677,female,25.0,2
11678,male,38.0,3
11679,male,38.0,3
11680,female,22.0,1
11681,male,31.0,2
11682,female,29.0,2
11683,female,32.0,2
11684,male,27.0,2
11685,female,31.0,2
11686,female,33.0,2
11687,male,33.0,2
11688,female,22.0,1
11689,male,24.0,1
11690,female,30.0,2
11691,male,41.0,3
11692,female,29.0,2
11693,male,35.0,3
11694,male,37.0,3
11695,female,26.0,2
11696,male,32.0,2
11697,male,36.0,3
11698,male,26.0,2
11699,error,error,error
11700,female,21.0,1
11701,female,25.0,2
11702,female,24.0,1
11703,female,26.0,2
11704,error,error,error
11705,male,34.0,2
11706,male,32.0,2
11707,male,24.0,1
11708,female,31.0,2
11709,female,23.0,1
11710,male,40.0,3
11711,male,38.0,3
11712,male,39.0,3
11713,error,error,error
11714,female,37.0,3
11715,male,29.0,2
11716,male,41.0,3
11717,female,25.0,2
11718,male,29.0,2
11719,male,27.0,2
11720,female,34.0,2
11721,male,14.0,0
11722,male,40.0,3
11723,male,23.0,1
11724,female,29.0,2
11725,male,39.0,3
11726,male,33.0,2
11727,female,36.0,3
11728,female,44.0,3
11729,female,32.0,2
11730,male,37.0,3
11731,female,25.0,2
11732,male,32.0,2
11733,female,19.0,0
11734,male,36.0,3
11735,female,45.0,4
11736,female,30.0,2
11737,male,47.0,4
11738,female,30.0,2
11739,female,29.0,2
11740,male,24.0,1
11741,male,32.0,2
11742,male,32.0,2
11743,male,39.0,3
11744,male,37.0,3
11745,male,36.0,3
11746,female,30.0,2
11747,female,23.0,1
11748,male,32.0,2
11749,female,38.0,3
11750,female,25.0,2
11751,female,41.0,3
11752,male,29.0,2
11753,female,30.0,2
11754,female,40.0,3
11755,male,26.0,2
11756,male,34.0,2
11757,male,31.0,2
11758,male,80.0,6
11759,male,71.0,6
11760,male,37.0,3
11761,male,26.0,2
11762,male,28.0,2
11763,male,43.0,3
11764,female,29.0,2
11765,male,34.0,2
11766,female,30.0,2
11767,female,27.0,2
11768,male,36.0,3
11769,female,31.0,2
11770,male,28.0,2
11771,female,29.0,2
11772,male,24.0,1
11773,female,43.0,3
11774,female,25.0,2
11775,male,27.0,2
11776,male,26.0,2
11777,female,42.0,3
11778,male,46.0,4
11779,female,37.0,3
11780,female,33.0,2
11781,male,31.0,2
11782,error,error,error
11783,female,26.0,2
11784,female,23.0,1
11785,error,error,error
11786,female,39.0,3
11787,error,error,error
