user_count,skilltest_tenure
30627,"[1594, 53, 4]"
30628,None
30629,"[1104, 36, 3]"
30630,None
30631,"[1639, 54, 4]"
30632,"[1382, 46, 3]"
30633,None
30634,None
30635,None
30636,None
30637,"[619, 20, 1]"
30638,None
30639,None
30640,None
30641,"[826, 27, 2]"
30642,"[510, 17, 1]"
30643,None
30644,None
30645,"[517, 17, 1]"
30646,None
30647,"[510, 17, 1]"
30648,"[509, 16, 1]"
30649,"[797, 26, 2]"
30650,"[810, 27, 2]"
30651,None
30652,"[836, 27, 2]"
30653,"[581, 19, 1]"
30654,"[600, 20, 1]"
30655,None
30656,"[285, 9, 0]"
30657,None
30658,None
30659,None
30660,"[67, 2, 0]"
30661,"[757, 25, 2]"
30662,"[579, 19, 1]"
30663,"[510, 17, 1]"
30664,"[574, 19, 1]"
30665,"[524, 17, 1]"
30666,None
30667,"[740, 24, 2]"
30668,None
30669,None
30670,"[1223, 40, 3]"
30671,None
30672,None
30673,"[464, 15, 1]"
30674,None
30675,None
30676,None
30677,None
30678,None
30679,"[999, 33, 2]"
30680,None
30681,"[370, 12, 1]"
30682,None
30683,"[1685, 56, 4]"
30684,"[624, 20, 1]"
30685,"[216, 7, 0]"
30686,"[554, 18, 1]"
30687,None
30688,None
30689,"[985, 32, 2]"
30690,None
30691,None
30692,"[2192, 73, 6]"
30693,"[574, 19, 1]"
30694,None
30695,None
30696,None
30697,"[825, 27, 2]"
30698,None
30699,None
30700,None
30701,"[2908, 96, 7]"
30702,"[773, 25, 2]"
30703,"[286, 9, 0]"
30704,None
30705,"[2081, 69, 5]"
30706,"[270, 9, 0]"
30707,"[2643, 88, 7]"
30708,"[2095, 69, 5]"
30709,None
30710,None
30711,None
30712,"[3020, 100, 8]"
30713,"[2444, 81, 6]"
30714,"[2323, 77, 6]"
30715,"[2697, 89, 7]"
30716,"[1310, 43, 3]"
30717,None
30718,None
30719,None
30720,"[270, 9, 0]"
30721,None
30722,"[2138, 71, 5]"
30723,"[544, 18, 1]"
30724,"[3290, 109, 9]"
30725,None
30726,"[2691, 89, 7]"
30727,None
30728,None
30729,"[3332, 111, 9]"
30730,"[53, 1, 0]"
30731,None
30732,"[1328, 44, 3]"
30733,"[1207, 40, 3]"
30734,None
30735,"[1011, 33, 2]"
30736,"[1164, 38, 3]"
30737,None
30738,None
30739,"[414, 13, 1]"
30740,None
30741,None
30742,"[1015, 33, 2]"
30743,"[991, 33, 2]"
30744,"[75, 2, 0]"
30745,"[200, 6, 0]"
30746,"[1251, 41, 3]"
30747,None
30748,None
30749,"[531, 17, 1]"
30750,"[525, 17, 1]"
30751,"[48, 1, 0]"
30752,"[1106, 36, 3]"
30753,"[543, 18, 1]"
30754,None
30755,None
30756,"[429, 14, 1]"
30757,None
30758,"[297, 9, 0]"
30759,"[303, 10, 0]"
30760,None
30761,None
30762,None
30763,"[247, 8, 0]"
30764,"[683, 22, 1]"
30765,"[320, 10, 0]"
30766,"[356, 11, 0]"
30767,None
30768,None
30769,None
30770,None
30771,None
30772,None
30773,"[439, 14, 1]"
30774,None
30775,"[905, 30, 2]"
30776,"[1692, 56, 4]"
30777,"[726, 24, 1]"
30778,"[83, 2, 0]"
30779,None
30780,"[133, 4, 0]"
30781,"[354, 11, 0]"
30782,None
30783,"[1320, 44, 3]"
30784,"[349, 11, 0]"
30785,None
30786,None
30787,None
30788,None
30789,None
30790,None
30791,"[581, 19, 1]"
30792,None
30793,"[67, 2, 0]"
30794,"[1080, 36, 2]"
30795,None
30796,None
30797,None
30798,None
30799,None
30800,None
30801,None
30802,None
30803,None
30804,None
30805,None
30806,"[1450, 48, 3]"
30807,"[31, 1, 0]"
30808,None
30809,None
30810,None
30811,None
30812,"[26, 0, 0]"
30813,None
30814,None
30815,"[36, 1, 0]"
30816,"[951, 31, 2]"
30817,"[15, 0, 0]"
30818,None
30819,"[3090, 103, 8]"
30820,None
30821,"[25, 0, 0]"
30822,None
30823,None
30824,None
30825,None
30826,None
30827,"[128, 4, 0]"
30828,None
30829,"[441, 14, 1]"
30830,None
30831,None
30832,"[206, 6, 0]"
30833,"[761, 25, 2]"
30834,"[811, 27, 2]"
30835,None
30836,None
30837,None
30838,"[213, 7, 0]"
30839,None
30840,None
30841,None
30842,None
30843,"[1314, 43, 3]"
30844,None
30845,None
30846,None
30847,"[261, 8, 0]"
30848,"[573, 19, 1]"
30849,"[1124, 37, 3]"
30850,"[2995, 99, 8]"
30851,"[3717, 123, 10]"
30852,"[134, 4, 0]"
30853,None
30854,"[119, 3, 0]"
30855,None
30856,None
30857,"[449, 14, 1]"
30858,None
30859,"[1797, 59, 4]"
30860,None
30861,"[202, 6, 0]"
30862,None
30863,None
30864,"[19, 0, 0]"
30865,"[904, 30, 2]"
30866,None
30867,"[138, 4, 0]"
30868,"[149, 4, 0]"
30869,None
30870,None
30871,None
30872,None
30873,None
30874,"[431, 14, 1]"
30875,"[550, 18, 1]"
30876,"[998, 33, 2]"
30877,None
30878,"[982, 32, 2]"
30879,"[186, 6, 0]"
30880,None
30881,None
30882,"[237, 7, 0]"
30883,None
30884,None
30885,None
30886,None
30887,"[29, 0, 0]"
30888,None
30889,None
30890,"[397, 13, 1]"
30891,None
30892,None
30893,None
30894,"[40, 1, 0]"
30895,"[723, 24, 1]"
30896,"[1090, 36, 2]"
30897,"[2360, 78, 6]"
30898,None
30899,"[414, 13, 1]"
30900,None
30901,None
30902,None
30903,None
30904,None
30905,None
30906,None
30907,None
30908,None
30909,None
30910,"[3095, 103, 8]"
30911,None
30912,None
30913,"[429, 14, 1]"
30914,"[855, 28, 2]"
30915,"[88, 2, 0]"
30916,"[317, 10, 0]"
30917,None
30918,None
30919,None
30920,None
30921,"[408, 13, 1]"
30922,"[701, 23, 1]"
30923,None
30924,None
30925,None
30926,"[314, 10, 0]"
30927,None
30928,"[101, 3, 0]"
30929,"[416, 13, 1]"
30930,None
30931,None
30932,"[166, 5, 0]"
30933,"[190, 6, 0]"
30934,None
30935,None
30936,None
30937,None
30938,None
30939,None
30940,None
30941,None
30942,None
30943,None
30944,"[1235, 41, 3]"
30945,"[569, 18, 1]"
30946,None
30947,"[877, 29, 2]"
30948,None
30949,"[48, 1, 0]"
30950,None
30951,"[635, 21, 1]"
30952,None
30953,"[74, 2, 0]"
30954,"[763, 25, 2]"
30955,None
30956,None
30957,None
30958,None
30959,None
30960,None
30961,None
30962,None
30963,"[43, 1, 0]"
30964,None
30965,"[4, 0, 0]"
30966,None
30967,"[21, 0, 0]"
30968,"[559, 18, 1]"
30969,"[185, 6, 0]"
30970,None
30971,"[660, 22, 1]"
30972,None
30973,None
30974,None
30975,None
30976,"[114, 3, 0]"
30977,None
30978,None
30979,None
30980,"[461, 15, 1]"
30981,None
30982,"[273, 9, 0]"
30983,"[94, 3, 0]"
30984,None
30985,"[360, 12, 0]"
30986,None
30987,"[797, 26, 2]"
30988,None
30989,None
30990,None
30991,"[333, 11, 0]"
30992,"[720, 24, 1]"
30993,None
30994,"[621, 20, 1]"
30995,None
30996,"[712, 23, 1]"
30997,None
30998,None
30999,None
31000,"[391, 13, 1]"
31001,None
31002,None
31003,None
31004,None
31005,None
31006,"[537, 17, 1]"
31007,"[118, 3, 0]"
31008,None
31009,"[787, 26, 2]"
31010,None
31011,"[120, 4, 0]"
31012,None
31013,None
31014,None
31015,"[593, 19, 1]"
31016,None
31017,"[431, 14, 1]"
31018,"[177, 5, 0]"
31019,None
31020,None
31021,None
31022,None
31023,None
31024,None
31025,None
31026,None
31027,None
31028,"[85, 2, 0]"
31029,None
31030,None
31031,None
31032,"[311, 10, 0]"
31033,None
31034,None
31035,None
31036,None
31037,None
31038,None
31039,"[266, 8, 0]"
31040,None
31041,"[5, 0, 0]"
31042,"[406, 13, 1]"
31043,None
31044,"[878, 29, 2]"
31045,None
31046,None
31047,None
31048,"[84, 2, 0]"
31049,None
31050,"[59, 1, 0]"
31051,"[2019, 67, 5]"
31052,None
31053,"[107, 3, 0]"
31054,None
31055,"[2287, 76, 6]"
31056,None
31057,"[70, 2, 0]"
31058,"[26, 0, 0]"
31059,None
31060,None
31061,None
31062,None
31063,"[306, 10, 0]"
31064,"[79, 2, 0]"
31065,None
31066,None
31067,None
31068,"[648, 21, 1]"
31069,"[394, 13, 1]"
31070,None
31071,None
31072,None
31073,None
31074,None
31075,None
31076,None
31077,None
31078,"[643, 21, 1]"
31079,None
31080,None
31081,None
31082,"[45, 1, 0]"
31083,None
31084,None
31085,"[298, 9, 0]"
31086,None
31087,None
31088,None
31089,None
31090,None
31091,"[95, 3, 0]"
31092,"[234, 7, 0]"
31093,"[56, 1, 0]"
31094,None
31095,None
31096,None
31097,None
31098,"[324, 10, 0]"
31099,None
31100,None
31101,None
31102,"[248, 8, 0]"
31103,"[203, 6, 0]"
31104,None
31105,None
31106,None
31107,None
31108,None
31109,None
31110,"[170, 5, 0]"
31111,None
31112,None
31113,None
31114,None
31115,"[709, 23, 1]"
31116,None
31117,None
31118,"[598, 19, 1]"
31119,None
31120,None
31121,"[79, 2, 0]"
31122,"[663, 22, 1]"
31123,None
31124,"[1130, 37, 3]"
31125,None
31126,None
31127,"[1180, 39, 3]"
31128,"[782, 26, 2]"
31129,None
31130,"[1261, 42, 3]"
31131,None
31132,None
31133,"[1438, 47, 3]"
31134,None
31135,None
31136,"[996, 33, 2]"
31137,"[1379, 45, 3]"
31138,"[37, 1, 0]"
31139,None
31140,"[1489, 49, 4]"
31141,"[1344, 44, 3]"
31142,"[1354, 45, 3]"
31143,None
31144,None
31145,None
31146,"[228, 7, 0]"
31147,"[521, 17, 1]"
31148,None
31149,None
31150,"[245, 8, 0]"
31151,"[33, 1, 0]"
31152,"[722, 24, 1]"
31153,"[2788, 92, 7]"
31154,"[38, 1, 0]"
31155,"[301, 10, 0]"
31156,"[1103, 36, 3]"
31157,"[2069, 68, 5]"
31158,"[43, 1, 0]"
31159,None
31160,"[262, 8, 0]"
31161,"[244, 8, 0]"
31162,None
31163,"[1056, 35, 2]"
31164,None
31165,None
31166,"[669, 22, 1]"
31167,None
31168,"[39, 1, 0]"
31169,None
31170,None
31171,None
31172,None
31173,None
31174,None
31175,None
31176,"[740, 24, 2]"
31177,None
31178,None
31179,"[62, 2, 0]"
31180,None
31181,None
31182,"[1481, 49, 4]"
31183,None
31184,None
31185,"[1009, 33, 2]"
31186,None
31187,"[1076, 35, 2]"
31188,"[1296, 43, 3]"
31189,None
31190,None
31191,None
31192,None
31193,"[1133, 37, 3]"
31194,"[80, 2, 0]"
31195,None
31196,None
31197,None
31198,"[173, 5, 0]"
31199,None
31200,None
31201,None
31202,None
31203,"[669, 22, 1]"
31204,"[513, 17, 1]"
31205,None
31206,None
31207,"[142, 4, 0]"
31208,None
31209,None
31210,None
31211,"[1657, 55, 4]"
31212,"[691, 23, 1]"
31213,"[638, 21, 1]"
31214,"[831, 27, 2]"
31215,"[1359, 45, 3]"
31216,"[1665, 55, 4]"
31217,"[775, 25, 2]"
31218,None
31219,"[178, 5, 0]"
31220,"[283, 9, 0]"
31221,None
31222,"[181, 6, 0]"
31223,None
31224,None
31225,"[1105, 36, 3]"
31226,None
31227,None
31228,"[146, 4, 0]"
31229,None
31230,"[224, 7, 0]"
31231,None
31232,None
31233,"[568, 18, 1]"
31234,None
31235,None
31236,"[522, 17, 1]"
31237,None
31238,"[861, 28, 2]"
31239,None
31240,None
31241,"[156, 5, 0]"
31242,None
31243,None
31244,None
31245,None
31246,None
31247,None
31248,None
31249,None
31250,None
31251,None
31252,"[1541, 51, 4]"
31253,None
31254,None
31255,None
31256,"[557, 18, 1]"
31257,"[383, 12, 1]"
31258,"[26, 0, 0]"
31259,None
31260,None
31261,None
31262,None
31263,None
31264,"[41, 1, 0]"
31265,None
31266,"[450, 15, 1]"
31267,None
31268,None
31269,"[40, 1, 0]"
31270,"[178, 5, 0]"
31271,"[163, 5, 0]"
31272,None
31273,"[44, 1, 0]"
31274,None
31275,None
31276,None
31277,None
31278,None
31279,None
31280,"[74, 2, 0]"
31281,"[508, 16, 1]"
31282,None
31283,"[2287, 76, 6]"
31284,None
31285,None
31286,"[1266, 42, 3]"
31287,None
31288,"[1727, 57, 4]"
31289,"[1304, 43, 3]"
31290,"[390, 13, 1]"
31291,None
31292,"[202, 6, 0]"
31293,"[9, 0, 0]"
31294,"[75, 2, 0]"
31295,None
31296,"[186, 6, 0]"
31297,None
31298,"[703, 23, 1]"
31299,None
31300,"[156, 5, 0]"
31301,"[139, 4, 0]"
31302,"[1576, 52, 4]"
31303,None
31304,None
31305,None
31306,"[199, 6, 0]"
31307,"[615, 20, 1]"
31308,"[183, 6, 0]"
31309,"[728, 24, 1]"
31310,None
31311,"[80, 2, 0]"
31312,None
31313,None
31314,None
31315,None
31316,None
31317,None
31318,None
31319,None
31320,None
31321,None
31322,None
31323,"[714, 23, 1]"
31324,None
31325,None
31326,None
31327,None
31328,None
31329,None
31330,None
31331,"[66, 2, 0]"
31332,None
31333,"[997, 33, 2]"
31334,None
31335,None
31336,"[802, 26, 2]"
31337,"[267, 8, 0]"
31338,None
31339,None
31340,None
31341,"[497, 16, 1]"
31342,None
31343,None
31344,None
31345,"[734, 24, 2]"
31346,"[471, 15, 1]"
31347,None
31348,None
31349,"[1446, 48, 3]"
31350,None
31351,None
31352,"[2451, 81, 6]"
31353,"[2275, 75, 6]"
31354,"[3014, 100, 8]"
31355,None
31356,"[34, 1, 0]"
31357,None
31358,None
31359,None
31360,None
31361,None
31362,None
31363,None
31364,None
31365,None
31366,"[330, 11, 0]"
31367,None
31368,None
31369,None
31370,None
31371,None
31372,None
31373,None
31374,None
31375,None
31376,None
31377,None
31378,"[53, 1, 0]"
31379,None
31380,None
31381,None
31382,None
31383,None
31384,None
31385,None
31386,None
31387,None
31388,None
31389,"[61, 2, 0]"
31390,None
31391,None
31392,None
31393,None
31394,None
31395,"[47, 1, 0]"
31396,None
31397,None
31398,None
31399,None
31400,None
31401,None
31402,None
31403,None
31404,None
31405,None
31406,None
31407,None
31408,None
31409,None
31410,"[71, 2, 0]"
31411,"[54, 1, 0]"
31412,None
31413,None
31414,None
31415,None
31416,None
31417,None
31418,None
31419,"[40, 1, 0]"
31420,None
31421,None
31422,None
31423,None
31424,None
31425,None
31426,None
31427,None
31428,None
31429,"[86, 2, 0]"
31430,"[105, 3, 0]"
31431,None
31432,"[56, 1, 0]"
31433,None
31434,"[64, 2, 0]"
31435,None
31436,None
31437,None
31438,None
31439,None
31440,None
31441,None
31442,None
31443,None
31444,"[60, 2, 0]"
31445,"[64, 2, 0]"
31446,"[98, 3, 0]"
31447,"[53, 1, 0]"
31448,None
31449,None
31450,None
31451,None
31452,None
31453,None
31454,None
31455,None
31456,None
31457,None
31458,None
31459,None
31460,None
31461,"[49, 1, 0]"
31462,"[58, 1, 0]"
31463,None
31464,None
31465,None
31466,None
31467,None
31468,None
31469,None
31470,None
31471,None
31472,None
31473,None
31474,None
31475,None
31476,None
31477,None
31478,None
31479,"[57, 1, 0]"
31480,None
31481,None
31482,"[40, 1, 0]"
31483,None
31484,None
31485,None
31486,None
31487,None
31488,"[844, 28, 2]"
31489,"[62, 2, 0]"
31490,None
31491,"[54, 1, 0]"
31492,None
31493,"[75, 2, 0]"
31494,None
31495,None
31496,None
31497,None
31498,None
31499,"[41, 1, 0]"
31500,None
31501,None
31502,"[62, 2, 0]"
31503,None
31504,None
31505,None
31506,None
31507,None
31508,None
31509,None
31510,None
31511,None
31512,None
31513,None
31514,None
31515,None
31516,"[54, 1, 0]"
31517,None
31518,None
31519,None
31520,"[67, 2, 0]"
31521,None
31522,None
31523,None
31524,None
31525,None
31526,None
31527,None
31528,None
31529,None
31530,None
31531,None
31532,None
31533,None
31534,None
31535,None
31536,None
31537,None
31538,None
31539,None
31540,None
31541,None
31542,None
31543,None
31544,None
31545,None
31546,None
31547,None
31548,None
31549,None
31550,None
31551,None
31552,None
31553,None
31554,None
31555,"[41, 1, 0]"
31556,None
31557,None
31558,None
31559,None
31560,None
31561,None
31562,"[52, 1, 0]"
31563,None
31564,"[110, 3, 0]"
31565,None
31566,None
31567,None
31568,None
31569,"[483, 16, 1]"
31570,None
31571,None
31572,None
31573,None
31574,None
31575,None
31576,None
31577,None
31578,None
31579,"[1395, 46, 3]"
31580,"[124, 4, 0]"
31581,"[728, 24, 1]"
31582,"[692, 23, 1]"
31583,None
31584,None
31585,None
31586,None
31587,None
31588,None
31589,None
31590,None
31591,None
31592,None
31593,None
31594,None
31595,"[86, 2, 0]"
31596,None
31597,None
31598,None
31599,None
31600,None
31601,None
31602,None
31603,None
31604,None
31605,None
31606,None
31607,None
31608,None
31609,None
31610,None
31611,"[1819, 60, 4]"
31612,None
31613,None
31614,None
31615,None
31616,"[52, 1, 0]"
31617,None
31618,None
31619,None
31620,"[54, 1, 0]"
31621,None
31622,None
31623,"[52, 1, 0]"
31624,None
31625,None
31626,None
31627,None
31628,None
31629,None
31630,None
31631,None
31632,None
31633,None
31634,None
31635,None
31636,None
31637,None
31638,None
31639,None
31640,None
31641,None
31642,None
31643,None
31644,None
31645,None
31646,None
31647,None
31648,None
31649,None
31650,None
31651,None
31652,None
31653,None
31654,None
31655,None
31656,None
31657,"[214, 7, 0]"
31658,None
31659,None
31660,None
31661,None
31662,None
31663,None
31664,None
31665,None
31666,None
31667,None
31668,None
31669,None
31670,None
31671,None
31672,"[46, 1, 0]"
31673,"[63, 2, 0]"
31674,None
31675,"[62, 2, 0]"
31676,"[61, 2, 0]"
31677,None
31678,"[61, 2, 0]"
31679,None
31680,None
31681,None
31682,None
31683,"[45, 1, 0]"
31684,None
31685,None
31686,None
31687,None
31688,None
31689,None
31690,"[78, 2, 0]"
31691,"[59, 1, 0]"
31692,None
31693,None
31694,None
31695,None
31696,"[58, 1, 0]"
31697,"[57, 1, 0]"
31698,None
31699,None
31700,None
31701,"[55, 1, 0]"
31702,None
31703,None
31704,None
31705,"[541, 18, 1]"
31706,None
31707,None
31708,None
31709,None
31710,None
31711,None
31712,None
31713,"[330, 11, 0]"
31714,None
31715,None
31716,None
31717,"[56, 1, 0]"
31718,None
31719,"[36, 1, 0]"
31720,None
31721,None
31722,"[58, 1, 0]"
31723,"[46, 1, 0]"
31724,None
31725,None
31726,None
31727,None
31728,None
31729,None
31730,None
31731,None
31732,None
31733,None
31734,None
31735,None
31736,None
31737,None
31738,None
31739,None
31740,None
31741,"[94, 3, 0]"
31742,"[73, 2, 0]"
31743,"[1066, 35, 2]"
31744,None
31745,None
31746,"[559, 18, 1]"
31747,None
31748,None
31749,None
31750,None
31751,None
31752,None
31753,None
31754,None
31755,None
31756,None
31757,None
31758,None
31759,None
31760,"[568, 18, 1]"
31761,None
31762,"[1438, 47, 3]"
31763,None
31764,None
31765,None
31766,None
31767,None
31768,"[54, 1, 0]"
31769,None
31770,None
31771,None
31772,None
31773,None
31774,None
31775,None
31776,None
31777,None
31778,None
31779,None
31780,None
31781,None
31782,None
31783,None
31784,None
31785,None
31786,None
31787,None
31788,"[1387, 46, 3]"
31789,"[1519, 50, 4]"
31790,"[142, 4, 0]"
31791,None
31792,None
31793,None
31794,"[407, 13, 1]"
31795,None
31796,None
31797,None
31798,None
31799,None
31800,None
31801,None
31802,None
31803,"[65, 2, 0]"
31804,None
31805,None
31806,None
31807,None
31808,None
31809,None
31810,None
31811,None
31812,None
31813,None
31814,None
31815,None
31816,None
31817,None
31818,None
31819,None
31820,None
31821,"[59, 1, 0]"
31822,None
31823,None
31824,None
31825,None
31826,None
31827,None
31828,None
31829,None
31830,"[58, 1, 0]"
31831,None
31832,"[46, 1, 0]"
31833,None
31834,None
31835,None
31836,None
31837,"[935, 31, 2]"
31838,None
31839,None
31840,None
31841,None
31842,None
31843,None
31844,None
31845,None
31846,None
31847,None
31848,None
31849,"[74, 2, 0]"
31850,None
31851,None
31852,"[71, 2, 0]"
31853,None
31854,None
31855,None
31856,None
31857,None
31858,None
31859,None
31860,None
31861,None
31862,"[44, 1, 0]"
31863,None
31864,None
31865,None
31866,"[69, 2, 0]"
31867,None
31868,None
31869,None
31870,"[795, 26, 2]"
31871,None
31872,"[157, 5, 0]"
31873,"[1297, 43, 3]"
31874,"[349, 11, 0]"
31875,None
31876,None
31877,None
31878,None
31879,"[760, 25, 2]"
31880,None
31881,None
31882,"[458, 15, 1]"
31883,None
31884,"[60, 2, 0]"
31885,None
31886,None
31887,None
31888,None
31889,None
31890,None
31891,None
31892,None
31893,None
31894,None
31895,None
31896,None
31897,None
31898,None
31899,None
31900,None
31901,None
31902,None
31903,None
31904,None
31905,"[65, 2, 0]"
31906,None
31907,None
31908,None
31909,None
31910,None
31911,None
31912,None
31913,None
31914,None
31915,None
31916,None
31917,None
31918,None
31919,None
31920,"[257, 8, 0]"
31921,"[1606, 53, 4]"
31922,"[1085, 36, 2]"
31923,None
31924,None
31925,"[100, 3, 0]"
31926,None
31927,None
31928,None
31929,None
31930,None
31931,None
31932,"[82, 2, 0]"
31933,None
31934,"[92, 3, 0]"
31935,None
31936,None
31937,None
31938,None
31939,None
31940,None
31941,None
31942,None
31943,"[82, 2, 0]"
31944,None
31945,"[76, 2, 0]"
31946,None
31947,"[58, 1, 0]"
31948,None
31949,None
31950,None
31951,None
31952,None
31953,None
31954,None
31955,None
31956,None
31957,None
31958,None
31959,None
31960,None
31961,None
31962,None
31963,"[113, 3, 0]"
31964,"[90, 3, 0]"
31965,"[465, 15, 1]"
31966,None
31967,None
31968,None
31969,None
31970,None
31971,None
31972,None
31973,"[39, 1, 0]"
31974,None
31975,"[1509, 50, 4]"
31976,"[824, 27, 2]"
31977,None
31978,"[352, 11, 0]"
31979,None
31980,"[382, 12, 1]"
31981,"[723, 24, 1]"
31982,None
31983,None
31984,None
31985,None
31986,None
31987,"[38, 1, 0]"
31988,None
31989,None
31990,"[46, 1, 0]"
31991,None
31992,None
31993,None
31994,None
31995,"[130, 4, 0]"
31996,None
31997,None
31998,None
31999,"[528, 17, 1]"
32000,None
32001,None
32002,None
32003,"[48, 1, 0]"
32004,"[45, 1, 0]"
32005,None
32006,"[57, 1, 0]"
32007,None
32008,None
32009,None
32010,None
32011,None
32012,None
32013,None
32014,None
32015,None
32016,None
32017,None
32018,None
32019,None
32020,None
32021,None
32022,None
32023,None
32024,None
32025,None
32026,None
32027,None
32028,None
32029,None
32030,None
32031,"[69, 2, 0]"
32032,None
32033,None
32034,"[150, 5, 0]"
32035,None
32036,None
32037,"[112, 3, 0]"
32038,None
32039,None
32040,None
32041,None
32042,None
32043,None
32044,"[66, 2, 0]"
32045,None
32046,None
32047,None
32048,None
32049,None
32050,None
32051,None
32052,None
32053,None
32054,None
32055,"[59, 1, 0]"
32056,None
32057,None
32058,None
32059,"[210, 7, 0]"
